distance_km,prep_time,active_orders,available_riders,traffic,weather,demand,time_hour,expected_eta,actual_delivery_time,delay_minutes,delayed
11.96,9,7,4,Medium,Clear,Medium,10,63.84,74.44,10.6,0
1.73,32,19,6,Medium,Clear,High,22,45.92,59.69,13.77,1
3.62,5,29,6,Low,Storm,Low,16,26.48,42.83,16.35,1
4.61,11,26,8,Low,Clear,High,9,36.44,48.42,11.98,1
6.01,31,12,6,High,Clear,Medium,21,62.04,77.35,15.31,1
6.18,29,25,6,Medium,Clear,Medium,22,60.72,72.36,11.64,0
10.35,35,18,8,Low,Clear,Low,16,83.4,87.74,4.34,0
9.36,23,3,5,Medium,Clear,High,22,67.44,82.02,14.58,1
0.72,24,7,6,Medium,Clear,Medium,22,33.88,40.2,6.32,0
5.73,21,28,1,Low,Clear,Medium,22,50.92,68.08,17.16,1
7.61,20,27,10,Low,Clear,Medium,22,57.44,62.7,5.26,0
5.79,20,26,2,High,Clear,Low,9,50.16,73.81,23.65,1
2.0,14,11,10,Medium,Clear,Low,8,29.0,34.98,5.98,1
5.07,31,9,9,Low,Clear,Low,16,58.28,57.09,-1.19,0
5.23,16,24,11,Medium,Clear,Low,19,43.92,50.17,6.25,0
2.66,23,0,1,Medium,Rain,Medium,20,40.64,60.27,19.63,1
9.2,25,26,3,Medium,Clear,Medium,17,68.8,81.67,12.87,0
4.2,21,18,1,Low,Rain,Medium,12,44.8,62.96,18.16,1
7.27,23,18,5,Low,Clear,Medium,21,59.08,64.82,5.74,0
6.43,6,13,10,Low,Clear,Low,16,38.72,40.93,2.21,0
10.59,14,29,9,High,Clear,Medium,18,63.36,80.81,17.45,1
1.9,18,22,8,Medium,Clear,Medium,11,32.6,42.09,9.49,1
1.81,17,1,10,Medium,Clear,Medium,19,31.24,37.47,6.23,0
3.95,33,15,1,Low,Clear,Medium,9,55.8,70.94,15.14,1
5.46,32,25,9,Medium,Clear,High,21,60.84,76.25,15.41,1
3.93,27,2,4,Medium,Clear,Medium,20,49.72,59.96,10.24,1
9.28,15,22,8,Medium,Rain,High,18,59.12,77.04,17.92,1
3.32,6,7,9,Low,Clear,Medium,22,26.28,31.9,5.62,1
1.47,28,15,8,Medium,Clear,Medium,21,40.88,51.71,10.83,1
5.26,32,26,5,Low,Clear,High,9,60.04,71.16,11.12,0
9.39,20,14,7,Low,Rain,High,11,64.56,75.45,10.89,0
10.28,30,1,6,Medium,Storm,High,9,78.12,99.23,21.11,1
8.93,33,0,7,Low,Clear,High,12,75.72,81.09,5.37,0
6.92,21,22,6,Low,Clear,High,16,55.68,68.08,12.4,1
8.83,11,27,5,High,Clear,Medium,10,53.32,71.78,18.46,1
8.34,5,8,3,Low,Clear,Low,9,45.36,50.03,4.67,0
3.2,28,28,5,Medium,Rain,Medium,17,47.8,64.26,16.46,1
6.83,22,13,8,Medium,Clear,Medium,17,56.32,68.66,12.34,1
9.36,9,1,10,Medium,Rain,Medium,13,53.44,64.89,11.45,1
4.15,6,15,2,Low,Clear,Medium,18,29.6,41.86,12.26,1
8.02,35,29,3,Medium,Rain,Medium,16,74.08,97.12,23.04,1
6.04,14,7,6,Medium,Clear,High,14,45.16,54.21,9.05,1
6.29,15,28,8,Low,Clear,Medium,9,47.16,53.54,6.38,0
1.54,24,19,2,Medium,Clear,Low,19,37.16,50.03,12.87,1
8.16,16,11,4,High,Clear,Medium,17,55.64,75.68,20.04,1
10.46,33,20,1,Low,Rain,Medium,9,81.84,101.73,19.89,1
2.13,26,12,1,Low,Clear,Low,10,41.52,48.49,6.97,0
4.71,16,2,2,Medium,Rain,Medium,12,41.84,57.37,15.53,1
1.06,13,26,9,Medium,Clear,High,10,24.24,37.79,13.55,1
0.84,31,11,10,Medium,Clear,Medium,20,41.36,50.48,9.12,1
11.88,23,16,6,Low,Clear,Medium,22,77.52,85.52,8.0,0
6.17,33,22,2,Low,Clear,Medium,9,64.68,80.03,15.35,1
4.59,15,2,11,Medium,Rain,Medium,11,40.36,51.3,10.94,1
3.66,5,21,4,High,Clear,Medium,12,26.64,44.99,18.35,1
11.77,32,10,2,Low,Clear,Medium,22,86.08,96.89,10.81,0
3.4,12,16,2,High,Clear,Medium,17,32.6,56.17,23.57,1
8.85,31,13,4,Low,Rain,High,22,73.4,92.69,19.29,1
3.76,27,23,9,Low,Rain,Medium,11,49.04,57.27,8.23,0
1.31,12,5,5,Medium,Rain,Medium,9,24.24,38.42,14.18,1
8.36,28,3,5,Low,Clear,Medium,15,68.44,72.53,4.09,0
0.52,7,12,4,Medium,Clear,Low,20,16.08,26.12,10.04,1
8.27,17,3,11,Low,Clear,High,20,57.08,65.05,7.97,0
3.38,16,7,8,Medium,Rain,Medium,15,36.52,50.73,14.21,1
9.08,25,19,8,Low,Clear,Low,12,68.32,72.78,4.46,0
9.35,21,24,5,Medium,Storm,Low,8,65.4,80.9,15.5,1
8.83,23,20,6,High,Rain,Low,14,65.32,83.22,17.9,1
0.78,19,9,10,Low,Clear,Medium,16,29.12,36.17,7.05,1
8.59,27,24,8,Low,Rain,Medium,8,68.36,79.16,10.8,0
11.89,9,12,9,High,Clear,Medium,22,63.56,74.81,11.25,0
3.29,27,5,1,Low,Clear,Medium,18,47.16,58.93,11.77,1
3.65,6,22,10,Medium,Clear,Medium,12,27.6,39.2,11.6,1
9.86,7,15,11,Medium,Clear,High,13,53.44,67.35,13.91,1
2.34,27,11,8,High,Rain,High,13,43.36,64.57,21.21,1
8.1,9,19,11,Low,Clear,Medium,20,48.4,57.85,9.45,0
9.18,28,21,7,Low,Rain,Medium,18,71.72,77.17,5.45,0
0.93,9,6,4,Low,Rain,High,9,19.72,33.11,13.39,1
6.87,9,3,7,Low,Clear,Medium,12,43.48,47.3,3.82,0
7.12,33,15,7,Low,Clear,Low,19,68.48,75.67,7.19,0
3.99,10,1,2,High,Clear,Medium,13,32.96,52.13,19.17,1
10.58,33,19,3,Low,Clear,High,20,82.32,98.01,15.69,0
2.37,15,13,4,Low,Clear,Medium,15,31.48,39.33,7.85,1
4.69,29,6,7,Low,Rain,Medium,19,54.76,62.15,7.39,0
10.26,34,17,2,Low,Rain,High,15,82.04,104.97,22.93,1
2.69,8,11,9,Medium,Clear,Low,19,25.76,29.74,3.98,0
9.95,15,11,2,Low,Rain,High,14,61.8,78.67,16.87,1
1.41,22,6,11,Medium,Clear,Medium,11,34.64,44.35,9.71,1
6.13,31,20,8,Medium,Storm,Medium,21,62.52,82.03,19.51,1
1.37,10,27,4,Low,Rain,Medium,14,22.48,35.31,12.83,1
8.3,10,18,5,Medium,Rain,Medium,8,50.2,63.66,13.46,1
9.59,16,7,8,Low,Clear,Medium,13,61.36,67.59,6.23,0
10.27,11,25,1,Low,Rain,Medium,14,59.08,79.05,19.97,1
11.78,13,3,8,High,Clear,Low,11,67.12,76.29,9.17,0
8.23,9,8,7,High,Clear,Medium,21,48.92,64.0,15.08,1
9.34,30,1,3,Low,Clear,Medium,15,74.36,81.46,7.1,0
6.32,29,25,10,Medium,Clear,High,13,61.28,78.22,16.94,1
11.0,9,1,7,Low,Clear,Low,18,60.0,59.56,-0.44,0
7.9,21,16,2,Medium,Clear,Low,17,59.6,70.38,10.78,0
10.66,25,5,8,Medium,Rain,Medium,15,74.64,86.98,12.34,0
3.21,24,6,5,Low,Clear,Medium,22,43.84,49.14,5.3,0
6.21,35,18,9,High,Rain,Medium,22,66.84,89.27,22.43,1
8.89,24,24,6,Medium,Rain,High,15,66.56,82.73,16.17,1
2.83,26,0,11,Low,Clear,Low,18,44.32,44.18,-0.14,0
2.93,6,4,11,High,Rain,Medium,8,24.72,41.06,16.34,1
11.75,7,8,1,Medium,Clear,High,14,61.0,80.81,19.81,1
5.5,24,28,5,Low,Clear,Medium,14,53.0,58.52,5.52,0
2.59,33,1,3,Medium,Storm,Medium,14,50.36,67.43,17.07,1
4.31,17,5,5,High,Rain,High,20,41.24,62.78,21.54,1
5.07,24,12,2,High,Clear,Medium,16,51.28,71.68,20.4,1
7.67,11,9,6,Low,Rain,Low,15,48.68,51.83,3.15,0
11.11,19,1,2,Medium,Clear,Low,14,70.44,83.5,13.06,0
11.85,28,16,7,High,Rain,High,17,82.4,110.35,27.95,1
7.99,25,18,5,High,Clear,High,11,63.96,84.45,20.49,1
8.55,8,5,11,Low,Clear,Low,11,49.2,47.2,-2.0,0
4.2,32,20,10,Medium,Rain,Medium,15,55.8,70.59,14.79,1
10.36,33,1,7,High,Clear,Medium,12,81.44,90.47,9.03,0
3.0,19,21,5,Low,Clear,Low,18,38.0,39.5,1.5,0
1.72,15,7,8,Low,Rain,High,21,28.88,41.11,12.23,1
11.69,21,6,8,Medium,Rain,Medium,13,74.76,83.19,8.43,0
10.44,29,5,2,Medium,Clear,High,16,77.76,95.17,17.41,1
3.99,19,26,5,Medium,Rain,Medium,12,41.96,54.19,12.23,1
8.26,5,15,11,Low,Clear,Low,19,45.04,48.15,3.11,0
5.87,7,20,4,Medium,Clear,Medium,11,37.48,52.73,15.25,1
4.22,30,6,1,Low,Clear,Medium,15,53.88,64.85,10.97,1
3.8,29,1,10,Medium,Clear,Medium,13,51.2,58.36,7.16,0
2.06,28,1,11,Low,Clear,Low,19,43.24,41.81,-1.43,0
6.82,8,13,8,Low,Rain,High,11,42.28,53.39,11.11,1
5.64,10,9,7,High,Rain,Medium,11,39.56,55.7,16.14,1
6.39,17,23,4,Medium,Clear,Medium,19,49.56,64.73,15.17,1
2.98,12,23,4,Low,Clear,Medium,16,30.92,37.69,6.77,1
11.29,16,9,11,Low,Rain,Medium,17,68.16,75.3,7.14,0
7.84,22,13,10,Medium,Rain,Medium,19,60.36,73.78,13.42,1
10.85,13,11,6,High,Clear,Medium,12,63.4,80.42,17.02,1
1.76,8,20,4,Low,Clear,Low,11,22.04,28.92,6.88,1
7.66,17,18,3,High,Clear,Medium,22,54.64,75.09,20.45,1
10.27,27,19,1,Low,Clear,Medium,9,75.08,88.74,13.66,0
4.31,24,1,6,Medium,Clear,Low,17,48.24,54.29,6.05,0
2.74,14,10,7,Low,Clear,High,13,31.96,39.23,7.27,1
3.55,14,29,8,Low,Rain,Low,10,35.2,42.3,7.1,1
3.64,23,10,9,High,Rain,High,22,44.56,69.26,24.7,1
5.64,10,5,5,Low,Clear,Low,20,39.56,41.28,1.72,0
4.25,30,5,2,High,Clear,Medium,11,54.0,74.79,20.79,1
3.62,31,0,10,Low,Clear,Medium,19,52.48,56.68,4.2,0
7.96,5,23,9,Low,Clear,Medium,19,43.84,51.25,7.41,0
1.11,35,0,6,High,Clear,High,15,46.44,60.56,14.12,1
4.41,5,17,1,Medium,Storm,Low,22,29.64,53.54,23.9,1
8.43,19,11,6,Low,Clear,Low,11,59.72,61.88,2.16,0
2.52,25,2,7,Medium,Rain,Low,9,42.08,47.76,5.68,0
3.04,15,26,10,Low,Clear,Medium,20,34.16,40.18,6.02,0
2.81,11,22,6,High,Clear,High,13,29.24,50.55,21.31,1
0.51,6,24,6,Low,Rain,Low,9,15.04,20.12,5.08,1
5.95,27,28,5,Medium,Rain,Medium,22,57.8,73.11,15.31,1
0.95,6,27,5,Low,Clear,Medium,14,16.8,24.67,7.87,1
3.64,20,21,1,Medium,Rain,High,20,41.56,67.52,25.96,1
11.94,17,16,2,High,Clear,Medium,20,71.76,94.77,23.01,1
11.06,34,20,9,Medium,Rain,High,12,85.24,104.48,19.24,1
2.97,33,13,4,Low,Clear,Medium,20,51.88,58.06,6.18,0
4.07,30,5,10,Low,Clear,High,15,53.28,63.02,9.74,0
5.83,27,11,5,Low,Rain,Medium,17,57.32,65.08,7.76,0
10.21,21,14,11,High,Rain,Medium,12,68.84,91.15,22.31,1
9.73,15,1,2,Low,Rain,High,8,60.92,75.95,15.03,1
1.95,10,25,3,Medium,Clear,Medium,10,24.8,37.58,12.78,1
1.93,35,27,7,Low,Rain,Medium,12,49.72,62.79,13.07,1
5.29,16,12,9,High,Clear,Medium,16,44.16,60.41,16.25,1
10.51,18,14,2,Medium,Clear,High,20,67.04,89.24,22.2,1
10.64,9,25,6,Medium,Clear,Medium,10,58.56,71.18,12.62,1
1.73,13,13,3,High,Clear,Low,18,26.92,48.2,21.28,1
7.1,24,20,9,High,Clear,High,19,59.4,80.02,20.62,1
2.29,18,15,7,Medium,Clear,Medium,20,34.16,46.25,12.09,1
8.39,23,8,8,Medium,Clear,Low,20,63.56,68.11,4.55,0
11.04,11,23,3,Medium,Clear,Low,8,62.16,75.74,13.58,1
5.73,7,5,4,Low,Clear,Low,11,36.92,41.28,4.36,0
1.46,32,6,8,Low,Clear,Medium,22,44.84,50.71,5.87,0
7.16,18,20,4,Medium,Clear,Low,17,53.64,65.19,11.55,1
5.2,16,21,8,Medium,Clear,Low,11,43.8,45.53,1.73,0
9.83,13,28,2,Low,Clear,Medium,22,59.32,73.78,14.46,1
4.41,25,21,4,Low,Rain,High,12,49.64,64.69,15.05,1
10.56,22,0,2,Medium,Storm,Medium,12,71.24,91.48,20.24,1
3.65,17,25,1,Low,Clear,Medium,20,38.6,54.03,15.43,1
2.31,33,12,3,Medium,Rain,Medium,22,49.24,67.59,18.35,1
4.02,32,0,6,Medium,Clear,Low,14,55.08,59.49,4.41,0
0.9,11,17,2,Low,Rain,High,17,21.6,39.98,18.38,1
3.73,24,5,2,Low,Clear,Low,17,45.92,49.98,4.06,0
8.09,35,12,10,Low,Clear,Low,11,74.36,79.83,5.47,0
2.14,20,14,6,Low,Clear,Medium,16,35.56,40.07,4.51,0
1.78,5,2,8,Medium,Rain,Low,8,19.12,26.26,7.14,1
2.02,9,25,8,Medium,Clear,Low,20,24.08,37.36,13.28,1
1.39,25,15,2,High,Clear,Medium,20,37.56,58.32,20.76,1
10.56,32,28,7,Low,Clear,Medium,10,81.24,89.29,8.05,0
11.36,8,13,10,Medium,Storm,Low,17,60.44,75.5,15.06,1
1.04,21,17,5,Low,Clear,Medium,9,32.16,35.35,3.19,0
9.24,20,24,10,Medium,Rain,Medium,9,63.96,75.32,11.36,0
8.98,13,6,11,Low,Clear,High,17,55.92,63.16,7.24,0
11.96,24,27,7,Medium,Rain,Low,19,78.84,90.35,11.51,0
4.5,32,5,2,Medium,Clear,High,20,57.0,75.27,18.27,1
3.78,12,29,7,Low,Clear,Medium,12,34.12,40.96,6.84,1
5.71,6,19,10,High,Clear,Medium,21,35.84,53.51,17.67,1
10.35,16,15,7,Low,Clear,Low,16,64.4,63.09,-1.31,0
8.88,14,6,9,Low,Clear,Medium,13,56.52,60.58,4.06,0
5.92,27,17,6,Medium,Clear,Low,13,57.68,65.8,8.12,0
3.31,21,16,5,Medium,Clear,Medium,19,41.24,52.1,10.86,1
8.86,5,29,11,Low,Clear,Medium,13,47.44,55.91,8.47,0
10.33,15,25,2,Low,Clear,Low,13,63.32,73.0,9.68,0
5.1,27,14,5,Low,Clear,Low,13,54.4,56.82,2.42,0
8.19,19,11,2,High,Rain,High,12,58.76,89.43,30.67,1
5.1,22,11,8,Medium,Clear,Medium,13,49.4,57.4,8.0,0
6.0,13,11,11,Low,Clear,Medium,8,44.0,51.16,7.16,0
6.54,14,0,11,Low,Clear,High,21,47.16,56.43,9.27,0
9.42,9,1,3,High,Rain,Low,11,53.68,67.41,13.73,1
11.74,7,22,9,High,Rain,Medium,14,60.96,81.1,20.14,1
5.61,6,7,10,Low,Rain,Medium,10,35.44,40.88,5.44,0
4.44,24,12,10,Medium,Clear,Medium,16,48.76,55.16,6.4,0
4.8,9,20,6,Low,Clear,Medium,12,35.2,43.78,8.58,1
2.04,22,18,2,Low,Clear,High,10,37.16,54.71,17.55,1
3.91,34,10,6,High,Rain,Low,12,56.64,72.17,15.53,1
1.49,26,22,9,High,Clear,Low,21,38.96,51.19,12.23,1
5.42,22,4,7,Low,Clear,Medium,20,50.68,54.9,4.22,0
2.42,8,14,5,High,Clear,Medium,19,24.68,37.86,13.18,1
4.48,20,3,3,Medium,Rain,Medium,11,44.92,59.67,14.75,1
9.63,32,15,8,Medium,Clear,Low,17,77.52,83.2,5.68,0
3.33,16,2,5,Medium,Rain,Medium,20,36.32,48.82,12.5,1
7.54,30,28,6,Medium,Clear,Medium,17,67.16,79.03,11.87,0
10.86,26,19,11,High,Rain,Medium,20,76.44,96.7,20.26,1
7.02,13,7,1,Low,Clear,High,11,48.08,64.95,16.87,1
2.73,9,18,3,Medium,Clear,Medium,14,26.92,41.37,14.45,1
4.46,5,10,11,Low,Rain,Medium,12,29.84,38.05,8.21,1
7.29,13,15,11,Medium,Clear,Medium,18,49.16,59.77,10.61,1
6.33,15,5,4,Low,Clear,Medium,9,47.32,51.53,4.21,0
2.21,25,15,11,Low,Clear,Medium,12,40.84,47.65,6.81,0
5.64,22,3,3,Medium,Clear,Low,18,51.56,61.89,10.33,1
6.75,19,4,1,Low,Clear,Medium,8,53.0,65.59,12.59,1
3.57,27,17,4,Low,Clear,Medium,11,48.28,55.97,7.69,0
7.54,28,15,6,Low,Clear,Medium,18,65.16,71.51,6.35,0
1.31,27,8,1,Medium,Clear,Low,11,39.24,52.11,12.87,1
4.37,32,1,2,Low,Clear,Low,17,56.48,62.44,5.96,0
9.75,16,12,9,Low,Clear,Low,14,62.0,62.02,0.02,0
3.48,30,27,7,Medium,Clear,Low,14,50.92,63.08,12.16,1
7.46,18,21,7,High,Clear,Low,13,54.84,72.91,18.07,1
5.22,10,1,11,Medium,Rain,Low,21,37.88,43.67,5.79,0
4.14,9,28,3,Low,Rain,Low,18,32.56,46.73,14.17,1
11.04,7,12,10,High,Clear,Low,18,58.16,73.48,15.32,1
4.45,34,17,4,Medium,Rain,High,19,58.8,76.28,17.48,1
3.22,10,0,11,Medium,Clear,Medium,14,29.88,32.56,2.68,0
10.96,30,9,9,Medium,Clear,Medium,9,80.84,92.67,11.83,0
9.08,29,23,3,Low,Clear,Medium,8,72.32,83.9,11.58,0
8.34,18,9,3,Medium,Clear,Medium,15,58.36,70.12,11.76,1
1.07,33,4,6,Medium,Clear,Low,21,44.28,49.17,4.89,0
2.01,33,2,6,Low,Clear,Medium,15,48.04,50.7,2.66,0
7.84,33,27,3,Low,Clear,Medium,22,71.36,89.68,18.32,1
2.91,20,24,3,Low,Clear,Medium,15,38.64,49.38,10.74,1
3.09,14,1,10,Medium,Clear,Low,17,33.36,38.21,4.85,0
9.46,6,27,9,Low,Clear,Medium,9,50.84,61.82,10.98,1
3.79,31,24,3,Medium,Clear,Low,19,53.16,68.53,15.37,1
1.32,32,10,8,Medium,Rain,Low,21,44.28,55.47,11.19,1
0.92,21,19,2,Low,Clear,Medium,15,31.68,43.63,11.95,1
5.6,7,7,5,Low,Clear,Low,21,36.4,37.5,1.1,0
7.6,30,7,1,Low,Clear,Medium,11,67.4,75.45,8.05,0
10.49,14,21,8,Low,Rain,Low,15,62.96,70.01,7.05,0
1.77,21,6,3,Medium,Clear,Medium,21,35.08,47.35,12.27,1
2.76,25,10,3,Medium,Clear,Medium,17,43.04,57.52,14.48,1
6.59,9,10,3,High,Rain,High,18,42.36,71.95,29.59,1
4.69,6,4,3,High,Clear,Medium,14,31.76,50.98,19.22,1
6.05,7,24,1,Low,Rain,High,16,38.2,63.14,24.94,1
11.13,34,20,7,Medium,Clear,Low,13,85.52,93.49,7.97,0
6.77,34,25,10,Medium,Rain,Medium,18,68.08,85.65,17.57,1
5.27,18,15,4,Medium,Clear,Medium,8,46.08,58.1,12.02,1
11.88,18,5,9,Low,Clear,Medium,15,72.52,78.8,6.28,0
1.25,17,8,6,Low,Clear,Medium,21,29.0,35.21,6.21,1
11.22,15,10,3,Medium,Clear,High,8,66.88,84.67,17.79,1
6.27,21,28,1,Medium,Clear,Medium,14,53.08,70.6,17.52,1
6.29,16,7,9,Low,Storm,Medium,17,48.16,62.75,14.59,1
11.1,24,20,1,Low,Rain,Medium,9,75.4,94.16,18.76,1
6.33,16,3,5,Medium,Rain,Low,8,48.32,57.33,9.01,0
5.54,24,28,1,Medium,Clear,Medium,10,53.16,74.39,21.23,1
3.63,34,19,9,Medium,Rain,Medium,11,55.52,70.29,14.77,1
8.08,11,12,11,Low,Rain,Low,21,50.32,58.32,8.0,0
7.05,6,10,4,Low,Clear,Low,10,41.2,44.25,3.05,0
2.96,21,10,4,Medium,Clear,High,17,39.84,55.78,15.94,1
8.66,8,6,7,Medium,Clear,Low,13,49.64,53.29,3.65,0
7.91,12,17,6,Low,Clear,Medium,16,50.64,58.19,7.55,0
5.07,29,25,5,Medium,Clear,Low,21,56.28,65.78,9.5,0
0.55,17,7,5,Low,Clear,Medium,20,26.2,29.34,3.14,0
5.64,22,22,3,Medium,Clear,Low,9,51.56,64.15,12.59,1
0.57,29,16,3,Low,Clear,Medium,9,38.28,47.34,9.06,1
1.36,8,23,7,Medium,Rain,Low,13,20.44,31.28,10.84,1
5.45,19,23,9,High,Clear,Low,20,47.8,63.11,15.31,1
1.44,6,1,9,Low,Rain,Low,19,18.76,22.5,3.74,0
3.67,20,0,6,Low,Clear,Low,17,41.68,37.84,-3.84,0
8.04,11,27,9,Low,Storm,Medium,20,50.16,67.3,17.14,1
4.05,33,4,7,Low,Rain,Low,10,56.2,59.39,3.19,0
11.97,13,17,4,High,Rain,Medium,19,67.88,88.45,20.57,1
11.04,11,22,4,High,Clear,Medium,22,62.16,79.31,17.15,1
7.23,5,15,6,Low,Clear,Low,22,40.92,43.83,2.91,0
11.62,9,0,4,High,Clear,Low,18,62.48,73.43,10.95,0
10.48,11,0,9,Low,Clear,Medium,18,59.92,65.47,5.55,0
4.17,12,20,3,Medium,Rain,Medium,11,35.68,50.18,14.5,1
9.12,27,26,1,Medium,Clear,Medium,19,70.48,88.75,18.27,1
2.07,32,10,6,Low,Clear,High,11,47.28,54.22,6.94,0
8.37,31,16,1,Medium,Rain,Low,14,71.48,90.2,18.72,1
6.15,34,28,3,Medium,Clear,Medium,9,65.6,84.55,18.95,1
0.69,32,24,5,Low,Rain,Medium,12,41.76,53.57,11.81,1
3.65,19,16,1,High,Clear,Low,9,40.6,59.61,19.01,1
11.49,17,19,3,Low,Clear,Medium,14,69.96,79.9,9.94,0
4.13,25,28,6,Low,Clear,Medium,9,48.52,55.5,6.98,0
2.59,14,23,5,High,Clear,Medium,19,31.36,49.98,18.62,1
2.66,23,12,10,Low,Rain,Medium,17,40.64,48.14,7.5,0
6.01,35,20,2,Low,Rain,Low,17,66.04,76.21,10.17,0
10.19,11,9,8,Low,Clear,Medium,18,58.76,64.73,5.97,0
9.22,28,27,7,Low,Clear,Medium,19,71.88,82.81,10.93,0
5.52,34,2,8,Low,Rain,Medium,18,63.08,69.12,6.04,0
2.9,21,6,8,Low,Clear,Medium,17,39.6,44.04,4.44,0
1.03,16,10,1,Medium,Clear,Medium,10,27.12,41.11,13.99,1
5.82,12,6,9,Medium,Clear,Medium,18,42.28,46.36,4.08,0
9.87,10,17,4,High,Rain,Low,15,56.48,71.18,14.7,1
8.89,14,21,8,High,Clear,Medium,10,56.56,73.67,17.11,1
5.2,28,26,4,Low,Clear,Medium,15,55.8,65.38,9.58,0
7.34,20,15,5,High,Storm,Low,12,56.36,78.45,22.09,1
5.52,11,18,8,High,Rain,Low,10,40.08,56.28,16.2,1
7.16,21,17,11,High,Clear,Low,16,56.64,72.02,15.38,1
6.45,30,0,10,Medium,Clear,Medium,21,62.8,71.54,8.74,0
8.33,5,21,8,Low,Rain,Low,8,45.32,51.88,6.56,0
6.34,5,0,6,Low,Clear,High,10,37.36,42.35,4.99,0
11.32,34,16,6,High,Rain,High,21,86.28,105.65,19.37,1
5.42,28,29,11,Medium,Clear,High,18,56.68,76.35,19.67,1
0.68,22,23,3,High,Clear,Low,11,31.72,48.43,16.71,1
3.22,33,15,11,Medium,Rain,Medium,13,52.88,62.89,10.01,0
6.26,23,9,8,Low,Clear,High,9,55.04,64.1,9.06,0
6.72,21,25,7,Low,Clear,Medium,20,54.88,59.9,5.02,0
6.85,11,25,7,High,Clear,Low,17,45.4,60.66,15.26,1
8.72,30,11,9,Low,Rain,High,11,71.88,83.41,11.53,0
3.66,28,3,8,Medium,Clear,Medium,10,49.64,59.09,9.45,0
8.15,14,17,2,High,Rain,Medium,18,53.6,80.67,27.07,1
8.6,27,19,9,Low,Clear,High,16,68.4,81.41,13.01,0
5.23,27,28,9,Low,Clear,High,19,54.92,67.93,13.01,1
5.12,7,26,11,Medium,Storm,Medium,11,34.48,52.96,18.48,1
2.56,9,6,11,Medium,Rain,Low,22,26.24,32.37,6.13,1
5.26,23,7,11,Medium,Rain,Medium,10,51.04,61.38,10.34,1
9.55,24,29,1,Low,Clear,Medium,10,69.2,89.99,20.79,1
10.95,25,9,7,Low,Clear,Medium,19,75.8,80.1,4.3,0
7.33,16,13,11,Low,Clear,Medium,16,52.32,58.24,5.92,0
3.94,30,9,11,Low,Clear,Medium,13,52.76,60.6,7.84,0
8.35,18,11,7,Low,Clear,Medium,19,58.4,64.11,5.71,0
9.01,11,16,11,Medium,Clear,High,16,54.04,66.74,12.7,1
4.32,8,8,10,Low,Clear,High,14,32.28,42.34,10.06,1
10.01,32,12,1,Medium,Clear,Medium,11,79.04,95.58,16.54,1
1.35,26,10,10,High,Clear,Medium,18,38.4,53.98,15.58,1
0.62,19,3,8,Medium,Clear,Medium,16,28.48,37.1,8.62,1
1.91,11,23,7,Medium,Clear,Medium,21,25.64,36.25,10.61,1
2.29,7,26,2,Low,Clear,Low,14,23.16,34.73,11.57,1
10.61,9,14,11,Medium,Clear,Medium,11,58.44,71.44,13.0,1
5.39,8,6,4,Low,Rain,Medium,8,36.56,44.51,7.95,1
3.66,21,19,5,Low,Clear,Medium,12,42.64,52.07,9.43,1
5.43,11,16,4,Medium,Rain,High,18,39.72,57.74,18.02,1
5.04,8,16,11,Low,Clear,High,12,35.16,48.96,13.8,1
3.97,13,17,6,Low,Rain,High,16,35.88,47.57,11.69,1
2.09,26,21,2,Medium,Rain,High,11,41.36,64.77,23.41,1
8.04,20,1,1,Medium,Rain,Medium,21,59.16,80.38,21.22,1
2.07,9,2,11,Low,Rain,High,21,24.28,37.78,13.5,1
9.42,28,2,3,Low,Clear,High,20,72.68,85.72,13.04,0
2.82,20,4,9,Low,Clear,Medium,18,38.28,39.92,1.64,0
8.91,10,29,1,Medium,Clear,Low,16,52.64,70.6,17.96,1
9.76,26,21,10,Medium,Clear,Low,8,72.04,80.24,8.2,0
1.94,35,19,8,Low,Rain,Medium,8,49.76,57.85,8.09,0
1.5,21,20,3,Medium,Rain,Medium,14,34.0,53.39,19.39,1
11.42,10,1,10,High,Clear,Medium,19,62.68,74.33,11.65,0
5.83,14,6,4,Medium,Clear,Medium,9,44.32,51.94,7.62,0
7.75,23,23,11,Medium,Clear,Medium,16,61.0,69.36,8.36,0
0.77,35,13,7,Medium,Clear,Low,22,45.08,55.1,10.02,1
3.71,33,15,5,High,Clear,Low,20,54.84,66.82,11.98,1
6.31,33,22,1,High,Clear,Medium,16,65.24,89.66,24.42,1
10.69,30,2,3,Low,Rain,Medium,16,79.76,88.1,8.34,0
3.62,22,23,1,Low,Clear,High,8,43.48,65.82,22.34,1
9.41,25,20,10,Low,Rain,High,8,69.64,80.88,11.24,0
8.12,27,12,2,Medium,Clear,Medium,12,66.48,79.47,12.99,0
1.83,27,14,2,Low,Clear,Medium,20,41.32,52.48,11.16,1
3.87,24,2,2,High,Clear,High,8,46.48,69.84,23.36,1
3.24,9,6,11,Low,Clear,High,19,28.96,38.48,9.52,1
5.59,32,7,11,Medium,Clear,Medium,11,61.36,68.41,7.05,0
7.81,5,26,8,Low,Rain,High,9,43.24,61.53,18.29,1
5.48,18,3,1,Medium,Clear,Medium,9,46.92,61.18,14.26,1
3.31,18,8,6,Low,Clear,Low,18,38.24,37.82,-0.42,0
8.5,35,3,11,Medium,Clear,Medium,8,76.0,81.39,5.39,0
